#Name	Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein Name
chromosome	NZ_CP046291.1	1211011	1212153	+		caiA	FOC20_RS05760	WP_000347134.1	380	MULTISPECIES: crotonobetainyl-CoA dehydrogenase
chromosome	NZ_CP046291.1	1212265	1213482	+		caiB	FOC20_RS05765	WP_023218424.1	405	L-carnitine CoA-transferase
chromosome	NZ_CP046291.1	1213545	1215098	+		caiC	FOC20_RS05770	WP_076934732.1	517	crotonobetaine/carnitine-CoA ligase
chromosome	NZ_CP046291.1	1215152	1215937	+		caiD	FOC20_RS05775	WP_000004376.1	261	MULTISPECIES: crotonobetainyl-CoA hydratase
chromosome	NZ_CP046291.1	1216048	1216644	+		caiE	FOC20_RS05780	WP_071055486.1	198	carnitine operon protein CaiE
chromosome	NZ_CP046291.1	1216721	1217116	-		caiF	FOC20_RS05785	WP_000333324.1	131	MULTISPECIES: carnitine metabolism transcriptional regulator CaiF
chromosome	NZ_CP046291.1	1217390	1220617	-		carB	FOC20_RS05790	WP_001126310.1	1075	MULTISPECIES: carbamoyl-phosphate synthase large subunit
chromosome	NZ_CP046291.1	1220633	1221781	-		carA	FOC20_RS05795	WP_156010269.1	382	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit
chromosome	NZ_CP046291.1	1222234	1222569	-			FOC20_RS05800	WP_156010708.1	111	hypothetical protein
chromosome	NZ_CP046291.1	1222821	1223642	-		dapB	FOC20_RS05805	WP_156010270.1	273	4-hydroxy-tetrahydrodipicolinate reductase
chromosome	NZ_CP046291.1	1223822	1224730	-		citG	FOC20_RS05810	WP_108638839.1	302	triphosphoribosyl-dephospho-CoA synthase CitG
chromosome	NZ_CP046291.1	1224708	1225259	-		citX	FOC20_RS05815	WP_000679050.1	183	MULTISPECIES: citrate lyase holo
chromosome	NZ_CP046291.1	1225259	1226779	-		citF	FOC20_RS05820	WP_000665573.1	506	MULTISPECIES: citrate lyase subunit alpha
chromosome	NZ_CP046291.1	1226790	1227659	-		citE	FOC20_RS05825	WP_001247809.1	289	MULTISPECIES: citrate (pro-3S)-lyase subunit beta
chromosome	NZ_CP046291.1	1227656	1227949	-		citD	FOC20_RS05830	WP_000691461.1	97	MULTISPECIES: citrate lyase acyl carrier protein
chromosome	NZ_CP046291.1	1227979	1229022	-		citC	FOC20_RS05835	WP_156010271.1	347	[citrate (pro-3S)-lyase] ligase [Salmonella enterica]
chromosome	NZ_CP046291.1	1229267	1230607	+		citS	FOC20_RS05840	WP_024797394.1	446	citrate/sodium symporter CitS
chromosome	NZ_CP046291.1	1230766	1231005	+			FOC20_RS05845	WP_156010272.1	79	oxaloacetate decarboxylase subunit gamma
chromosome	NZ_CP046291.1	1231021	1232793	+		oadA	FOC20_RS05850	WP_156010273.1	590	sodium-extruding oxaloacetate decarboxylase subunit alpha
chromosome	NZ_CP046291.1	1232809	1234110	+			FOC20_RS05855	WP_156010274.1	433	oxalacetate decarboxylase subunit beta
chromosome	NZ_CP046291.1	1234245	1235864	+			FOC20_RS05860	WP_156010709.1	539	sensor histidine kinase
chromosome	NZ_CP046291.1	1235866	1236552	+			FOC20_RS05865	WP_134945045.1	228	response regulator
chromosome	NZ_CP046291.1	1236574	1237494	-		rihC	FOC20_RS05870	WP_156010275.1	306	ribonucleoside hydrolase RihC
chromosome	NZ_CP046291.1	1237510	1238712	-			FOC20_RS05875	WP_156010276.1	400	nitrite reductase
chromosome	NZ_CP046291.1	1238912	1239862	-		ispH	FOC20_RS05880	WP_001166428.1	316	MULTISPECIES: 4-hydroxy-3-methylbut-2-enyl diphosphate reductase
chromosome	NZ_CP046291.1	1239865	1240314	-		fkpB	FOC20_RS05885	WP_000047269.1	149	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase
chromosome	NZ_CP046291.1	1240469	1240969	-		lspA	FOC20_RS05890	WP_000042736.1	166	MULTISPECIES: signal peptidase II
chromosome	NZ_CP046291.1	1240969	1243803	-		ileS	FOC20_RS05895	WP_156010277.1	944	isoleucine--tRNA ligase
chromosome	NZ_CP046291.1	1243848	1244786	-		ribF	FOC20_RS05900	WP_000767311.1	312	MULTISPECIES: bifunctional riboflavin kinase/FAD synthetase
chromosome	NZ_CP046291.1	1244794	1245009	-			FOC20_RS05905	WP_001726890.1	71	MULTISPECIES: DUF2575 family protein
chromosome	NZ_CP046291.1	1245115	1245378	+		rpsT	FOC20_RS05910	WP_001518655.1	87	MULTISPECIES: 30S ribosomal protein S20
chromosome	NZ_CP046291.1	1245834	1247207	+			FOC20_RS05915	WP_156010278.1	457	MFS transporter
chromosome	NZ_CP046291.1	1247247	1249286	+			FOC20_RS05920	WP_156010279.1	679	glycoside hydrolase family 31 protein
chromosome	NZ_CP046291.1	1249341	1250240	-		nhaR	FOC20_RS05925	WP_000062872.1	299	MULTISPECIES: transcriptional activator NhaR
chromosome	NZ_CP046291.1	1250302	1251468	-		nhaA	FOC20_RS05930	WP_156010280.1	388	Na+/H+ antiporter NhaA
chromosome	NZ_CP046291.1	1251631	1253346	-			FOC20_RS05935	WP_156010281.1	571	aryl-sulfate sulfotransferase
chromosome	NZ_CP046291.1	1253473	1254726	-			FOC20_RS05940	WP_079981989.1	417	cytoplasmic protein
chromosome	NZ_CP046291.1	1254745	1255935	-			FOC20_RS05945	WP_024797417.1	396	anaerobic sulfatase maturase
chromosome	NZ_CP046291.1	1256034	1257527	-			FOC20_RS05950	WP_156010282.1	497	sulfatase-like hydrolase/transferase
chromosome	NZ_CP046291.1	1258123	1258884	+			FOC20_RS05955	WP_000791534.1	253	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	1258983	1260554	+			FOC20_RS05960	WP_000262866.1	523	MULTISPECIES: bifunctional metallophosphatase/5\\'-nucleotidase
chromosome	NZ_CP046291.1	1260600	1262318	-			FOC20_RS05965	WP_156010283.1	572	aryl-sulfate sulfotransferase
chromosome	NZ_CP046291.1	1262841	1263281	+			FOC20_RS05970	WP_076725965.1	146	transcriptional regulator
chromosome	NZ_CP046291.1	1263289	1264293	-			FOC20_RS05975	WP_156010284.1	334	LysR family transcriptional regulator
chromosome	NZ_CP046291.1	1264663	1265112	+			FOC20_RS05980	WP_001250363.1	149	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP046291.1	1265212	1265499	-			FOC20_RS05985	WP_079944434.1	95	hypothetical protein
chromosome	NZ_CP046291.1	1265538	1266383	-			FOC20_RS05990	WP_079944872.1	281	DsbA family protein
chromosome	NZ_CP046291.1	1266448	1267179	-		bcfG	FOC20_RS05995	WP_001135034.1	243	MULTISPECIES: fimbrial chaperone BcfG
chromosome	NZ_CP046291.1	1267145	1267663	-			FOC20_RS06000	WP_001243232.1	172	MULTISPECIES: fimbrial protein BcfF
chromosome	NZ_CP046291.1	1267679	1268224	-			FOC20_RS06005	WP_001082038.1	181	MULTISPECIES: fimbrial protein BcfE
chromosome	NZ_CP046291.1	1268225	1269232	-			FOC20_RS06010	WP_000701245.1	335	MULTISPECIES: fimbrial protein BcfD
chromosome	NZ_CP046291.1	1269233	1271854	-		bcfC	FOC20_RS06015	WP_079944873.1	873	fimbrial usher BcfC
chromosome	NZ_CP046291.1	1271859	1272545	-		bcfB	FOC20_RS06020	WP_000742551.1	228	MULTISPECIES: fimbrial biogenesis chaperone BcfB
chromosome	NZ_CP046291.1	1272646	1273188	-			FOC20_RS06025	WP_000743357.1	180	MULTISPECIES: fimbrial protein BcfA
chromosome	NZ_CP046291.1	1273618	1274322	-			FOC20_RS06030	WP_076725957.1	234	winged helix-turn-helix transcriptional regulator
chromosome	NZ_CP046291.1	1274603	1277599	-			FOC20_RS06035	WP_156010285.1	998	chitinase
chromosome	NZ_CP046291.1	1277692	1279803	-			FOC20_RS06040	WP_156010286.1	703	chitinase
chromosome	NZ_CP046291.1	1280184	1280627	+			FOC20_RS06045	WP_000860681.1	147	MULTISPECIES: transcriptional regulator
chromosome	NZ_CP046291.1	1280644	1281177	+			FOC20_RS06050	WP_001068132.1	177	MULTISPECIES: glycoside hydrolase family 108 protein
chromosome	NZ_CP046291.1	1281238	1281582	-			FOC20_RS06055	WP_000026889.1	114	MULTISPECIES: phage holin family protein
chromosome	NZ_CP046291.1	1281709	1282656	-			FOC20_RS06060	WP_079981609.1	315	LysR family transcriptional regulator
chromosome	NZ_CP046291.1	1282937	1284076	-		dnaJ	FOC20_RS06065	WP_001119009.1	379	MULTISPECIES: molecular chaperone DnaJ
chromosome	NZ_CP046291.1	1284162	1286078	-		dnaK	FOC20_RS06070	WP_000516126.1	638	MULTISPECIES: molecular chaperone DnaK
chromosome	NZ_CP046291.1	1286427	1286831	+			FOC20_RS06075	WP_001258084.1	134	MULTISPECIES: DUF2541 family protein
chromosome	NZ_CP046291.1	1286867	1287580	+		msyB	FOC20_RS06080	WP_001103477.1	237	MULTISPECIES: acidic protein MsyB
chromosome	NZ_CP046291.1	1287730	1288296	+		satP	FOC20_RS06085	WP_000528525.1	188	MULTISPECIES: acetate uptake transporter
chromosome	NZ_CP046291.1	1288353	1288943	-		mog	FOC20_RS06090	WP_000380373.1	196	MULTISPECIES: molybdopterin adenylyltransferase
chromosome	NZ_CP046291.1	1289054	1290007	-		tal	FOC20_RS06095	WP_000130175.1	317	MULTISPECIES: transaldolase
chromosome	NZ_CP046291.1	1290276	1291706	+			FOC20_RS06100	WP_001113801.1	476	MULTISPECIES: sodium:alanine symporter family protein
chromosome	NZ_CP046291.1	1291785	1292558	+		yaaA	FOC20_RS06105	WP_000906175.1	257	MULTISPECIES: peroxide stress protein YaaA
chromosome	NZ_CP046291.1	1292652	1293938	-		thrC	FOC20_RS06110	WP_000781104.1	428	MULTISPECIES: threonine synthase
chromosome	NZ_CP046291.1	1293942	1294871	-		thrB	FOC20_RS06115	WP_000241685.1	309	MULTISPECIES: homoserine kinase
chromosome	NZ_CP046291.1	1294873	1297335	-		thrA	FOC20_RS06120	WP_001264678.1	820	MULTISPECIES: bifunctional aspartate kinase/homoserine dehydrogenase I
chromosome	NZ_CP046291.1	1297417	1297482	-		thrL	FOC20_RS06125	WP_001575544.1	21	MULTISPECIES: thr operon leader peptide
chromosome	NZ_CP046291.1	1297696	1298382	-			FOC20_RS06130	WP_001266777.1	228	tRNA/rRNA methyltransferase
chromosome	NZ_CP046291.1	1298782	1298922	-			FOC20_RS06135	WP_001541509.1	46	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	1299018	1299734	+		arcA	FOC20_RS06140	WP_001194359.1	238	MULTISPECIES: two-component system response regulator ArcA
chromosome	NZ_CP046291.1	1300001	1300315	+			FOC20_RS06145	WP_000749516.1	104	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	1300699	1301370	+			FOC20_RS06150	WP_000811635.1	223	MULTISPECIES: winged helix-turn-helix transcriptional regulator
chromosome	NZ_CP046291.1	1301709	1302254	+		sthA	FOC20_RS06155	WP_042947731.1	181	fimbrial protein SthA
chromosome	NZ_CP046291.1	1302325	1303008	+			FOC20_RS06160	WP_000680522.1	227	MULTISPECIES: fimbrial biogenesis chaperone SthA
chromosome	NZ_CP046291.1	1303054	1305591	+			FOC20_RS06165	WP_156010287.1	845	fimbrial outer membrane usher protein
chromosome	NZ_CP046291.1	1305609	1306166	+			FOC20_RS06170	WP_058331395.1	185	fimbrial protein SthD
chromosome	NZ_CP046291.1	1306207	1307292	+			FOC20_RS06175	WP_058331396.1	361	fimbrial major subunit SthE
chromosome	NZ_CP046291.1	1307350	1308699	-		creD	FOC20_RS06180	WP_076737687.1	449	MULTISPECIES: cell envelope integrity protein CreD
chromosome	NZ_CP046291.1	1308757	1310181	-		creC	FOC20_RS06185	WP_080095373.1	474	two-component system sensor histidine kinase CreC
chromosome	NZ_CP046291.1	1310181	1310870	-		creB	FOC20_RS06190	WP_001187046.1	229	MULTISPECIES: two-component system response regulator CreB
chromosome	NZ_CP046291.1	1310883	1311356	-		creA	FOC20_RS06195	WP_000875811.1	157	MULTISPECIES: protein CreA
chromosome	NZ_CP046291.1	1311568	1312437	+		robA	FOC20_RS06200	WP_000371685.1	289	MULTISPECIES: MDR efflux pump AcrAB transcriptional activator RobA
chromosome	NZ_CP046291.1	1312434	1313081	-		gpmB	FOC20_RS06205	WP_000942363.1	215	"MULTISPECIES: 2,3-diphosphoglycerate-dependent phosphoglycerate mutase GpmB"
chromosome	NZ_CP046291.1	1313130	1313645	+		yjjX	FOC20_RS06210	WP_000554311.1	171	MULTISPECIES: inosine/xanthosine triphosphatase
chromosome	NZ_CP046291.1	1313747	1314073	-		trpR	FOC20_RS06215	WP_000192003.1	108	MULTISPECIES: trp operon repressor
chromosome	NZ_CP046291.1	1314131	1316068	-		sltY	FOC20_RS06220	WP_000373272.1	645	MULTISPECIES: murein transglycosylase
chromosome	NZ_CP046291.1	1316277	1317944	+		ettA	FOC20_RS06225	WP_000046770.1	555	MULTISPECIES: energy-dependent translational throttle protein EttA
chromosome	NZ_CP046291.1	1318062	1319294	-		nadR	FOC20_RS06230	WP_071055729.1	410	multifunctional transcriptional regulator/nicotinamide-nucleotide adenylyltransferase/ribosylnicotinamide kinase NadR
chromosome	NZ_CP046291.1	1319445	1320827	-		radA	FOC20_RS06235	WP_001029710.1	460	MULTISPECIES: DNA repair protein RadA
chromosome	NZ_CP046291.1	1320911	1321879	-		serB	FOC20_RS06240	WP_001132982.1	322	MULTISPECIES: phosphoserine phosphatase
chromosome	NZ_CP046291.1	1321996	1322640	+			FOC20_RS06245	WP_000090067.1	214	MULTISPECIES: YtjB family periplasmic protein
chromosome	NZ_CP046291.1	1322674	1323690	+		lplA	FOC20_RS06250	WP_076728092.1	338	lipoate--protein ligase LplA
chromosome	NZ_CP046291.1	1323695	1325023	-		yjjJ	FOC20_RS06255	WP_156010288.1	442	type II toxin-antitoxin system HipA family toxin YjjJ
chromosome	NZ_CP046291.1	1325202	1325921	-		deoD	FOC20_RS06260	WP_000224865.1	239	MULTISPECIES: purine-nucleoside phosphorylase
chromosome	NZ_CP046291.1	1326131	1327354	-		deoB	FOC20_RS06265	WP_000816454.1	407	MULTISPECIES: phosphopentomutase
chromosome	NZ_CP046291.1	1327406	1328728	-		deoA	FOC20_RS06270	WP_000477838.1	440	MULTISPECIES: thymidine phosphorylase
chromosome	NZ_CP046291.1	1328852	1329631	-		deoC	FOC20_RS06275	WP_001519713.1	259	MULTISPECIES: deoxyribose-phosphate aldolase
chromosome	NZ_CP046291.1	1329891	1331441	+			FOC20_RS06280	WP_001111671.1	516	MULTISPECIES: YjjI family glycine radical enzyme
chromosome	NZ_CP046291.1	1331413	1332276	+			FOC20_RS06285	WP_023207492.1	287	YjjW family glycine radical enzyme activase
chromosome	NZ_CP046291.1	1332309	1333082	-			FOC20_RS06290	WP_079944877.1	257	metal-dependent hydrolase
chromosome	NZ_CP046291.1	1333079	1334152	-			FOC20_RS06295	WP_079944878.1	357	patatin family protein
chromosome	NZ_CP046291.1	1334276	1334437	-			FOC20_RS06300	WP_000490276.1	53	MULTISPECIES: DUF1328 domain-containing protein
chromosome	NZ_CP046291.1	1334566	1335183	-		osmY	FOC20_RS06305	WP_000178963.1	205	MULTISPECIES: molecular chaperone OsmY
chromosome	NZ_CP046291.1	1335585	1337174	-		prfC	FOC20_RS06310	WP_156010289.1	529	peptide chain release factor 3
chromosome	NZ_CP046291.1	1337266	1337943	-		yjjG	FOC20_RS06315	WP_000870686.1	225	MULTISPECIES: pyrimidine 5\\'-nucleotidase
chromosome	NZ_CP046291.1	1337965	1338411	-		rimI	FOC20_RS06320	WP_001092434.1	148	MULTISPECIES: ribosomal protein S18-alanine N-acetyltransferase
chromosome	NZ_CP046291.1	1338356	1338793	-			FOC20_RS06325	WP_000203996.1	145	MULTISPECIES: DNA polymerase III subunit psi
chromosome	NZ_CP046291.1	1338896	1339924	+		rsmC	FOC20_RS06330	WP_023219088.1	342	16S rRNA (guanine(1207)-N(2))-methyltransferase RsmC
chromosome	NZ_CP046291.1	1340347	1340583	-			FOC20_RS06345	WP_000941878.1	78	MULTISPECIES: DUF1435 domain-containing protein
chromosome	NZ_CP046291.1	1340834	1341898	+			FOC20_RS06350	WP_023218115.1	354	GGDEF domain-containing protein
chromosome	NZ_CP046291.1	1342019	1342807	+		fhuF	FOC20_RS06355	WP_080250269.1	262	siderophore-iron reductase FhuF
chromosome	NZ_CP046291.1	1342958	1343416	+			FOC20_RS06360	WP_024797789.1	152	YbaK/EbsC family protein
chromosome	NZ_CP046291.1	1343467	1344141	-		bglJ	FOC20_RS06365	WP_000431546.1	224	MULTISPECIES: DNA-binding transcriptional activator BglJ
chromosome	NZ_CP046291.1	1344102	1344827	-			FOC20_RS06370	WP_000936654.1	241	MULTISPECIES: response regulator transcription factor
chromosome	NZ_CP046291.1	1345540	1346316	+			FOC20_RS06375	WP_001747536.1	258	MULTISPECIES: threonine/serine exporter ThrE family protein
chromosome	NZ_CP046291.1	1346307	1346780	+			FOC20_RS06380	WP_000511329.1	157	MULTISPECIES: threonine/serine exporter
chromosome	NZ_CP046291.1	1346873	1347412	+		dnaT	FOC20_RS06385	WP_000098573.1	179	MULTISPECIES: primosomal protein DnaT
chromosome	NZ_CP046291.1	1347415	1348152	+		dnaC	FOC20_RS06390	WP_000799924.1	245	MULTISPECIES: DNA replication protein DnaC
chromosome	NZ_CP046291.1	1348210	1348671	+			FOC20_RS06395	WP_156010290.1	153	DUF2501 domain-containing protein
chromosome	NZ_CP046291.1	1348954	1351245	+		opgB	FOC20_RS06400	WP_156010291.1	763	phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase
chromosome	NZ_CP046291.1	1351414	1353075	-		tsr	FOC20_RS06405	WP_000919507.1	553	methyl-accepting chemotaxis protein
chromosome	NZ_CP046291.1	1353442	1355592	+		btsT	FOC20_RS06410	WP_000379928.1	716	MULTISPECIES: pyruvate/proton symporter BtsT
chromosome	NZ_CP046291.1	1355687	1355890	+			FOC20_RS06415	WP_000460616.1	67	MULTISPECIES: YbdD/YjiX family protein
chromosome	NZ_CP046291.1	1355901	1356857	+		yjiA	FOC20_RS06420	WP_000187838.1	318	MULTISPECIES: GTPase
chromosome	NZ_CP046291.1	1356895	1357710	+			FOC20_RS06425	WP_156010292.1	271	AraC family transcriptional regulator
chromosome	NZ_CP046291.1	1357758	1358399	+			FOC20_RS06430	WP_000438687.1	213	MULTISPECIES: LysE family translocator
chromosome	NZ_CP046291.1	1358809	1359729	+			FOC20_RS06435	WP_020898338.1	306	endonuclease NucS
chromosome	NZ_CP046291.1	1359806	1359970	-			FOC20_RS06440	WP_000397915.1	54	MULTISPECIES: DUF1127 domain-containing protein
chromosome	NZ_CP046291.1	1359937	1360080	+			FOC20_RS06445	WP_001541460.1	47	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	1360175	1361545	-			FOC20_RS06450	WP_156010293.1	456	NAD-dependent succinate-semialdehyde dehydrogenase
chromosome	NZ_CP046291.1	1361726	1362691	-			FOC20_RS06455	WP_017465689.1	321	MULTISPECIES: Rpn family recombination-promoting nuclease/putative transposase
chromosome	NZ_CP046291.1	1363170	1364411	+		mdtM	FOC20_RS06460	WP_021001104.1	413	MULTISPECIES: multidrug efflux MFS transporter MdtM
chromosome	NZ_CP046291.1	1364498	1365769	+			FOC20_RS06465	WP_001033033.1	423	MULTISPECIES: DUF445 domain-containing protein
chromosome	NZ_CP046291.1	1365989	1367173	+			FOC20_RS06470	WP_076728050.1	394	MFS transporter
chromosome	NZ_CP046291.1	1368045	1368716	+			FOC20_RS06475	WP_000068752.1	223	MULTISPECIES: YjiH family protein
chromosome	NZ_CP046291.1	1368713	1369174	+			FOC20_RS06480	WP_000211979.1	153	MULTISPECIES: YjiG family protein
chromosome	NZ_CP046291.1	1369187	1370359	+			FOC20_RS06485	WP_079942468.1	390	beta-aspartyl-peptidase
chromosome	NZ_CP046291.1	1370478	1371386	+		hypT	FOC20_RS06490	WP_079965450.1	302	hypochlorite stress DNA-binding transcriptional regulator HypT
chromosome	NZ_CP046291.1	1371392	1372126	-			FOC20_RS06495	WP_079965451.1	244	aspartate/glutamate racemase family protein
chromosome	NZ_CP046291.1	1372365	1372895	-			FOC20_RS06500	WP_076728043.1	176	Hcp family type VI secretion system effector
chromosome	NZ_CP046291.1	1373612	1374625	+		trpS	FOC20_RS06505	WP_076728038.1	337	tryptophan--tRNA ligase
chromosome	NZ_CP046291.1	1374626	1375399	-		uxuR	FOC20_RS06510	WP_000841654.1	257	MULTISPECIES: Uxu operon transcriptional regulator
chromosome	NZ_CP046291.1	1375749	1376423	+			FOC20_RS06515	WP_000588686.1	224	MULTISPECIES: dienelactone hydrolase family protein
chromosome	NZ_CP046291.1	1376420	1376881	-			FOC20_RS06520	WP_001654330.1	153	MULTISPECIES: DUF302 domain-containing protein
chromosome	NZ_CP046291.1	1377086	1377997	-			FOC20_RS06525	WP_080094961.1	303	hypothetical protein
chromosome	NZ_CP046291.1	1378349	1378957	-			FOC20_RS06530	WP_001635352.1	202	MULTISPECIES: DUF1062 domain-containing protein
chromosome	NZ_CP046291.1	1379445	1379702	+			FOC20_RS06535	WP_001054380.1	85	MULTISPECIES: YjhX family toxin
chromosome	NZ_CP046291.1	1381888	1382604	+			FOC20_RS06550	WP_000532939.1	238	MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator
chromosome	NZ_CP046291.1	1383064	1383939	-			FOC20_RS06555	WP_076728024.1	291	HNH endonuclease
chromosome	NZ_CP046291.1	1384292	1384714	-			FOC20_RS06560	WP_061377147.1	140	fosfomycin resistance glutathione transferase FosA7.6
chromosome	NZ_CP046291.1	1386209	1389271	-			FOC20_RS06570	WP_076728021.1	1020	HsdR family type I site-specific deoxyribonuclease
chromosome	NZ_CP046291.1	1389274	1390431	-			FOC20_RS06575	WP_076728018.1	385	restriction endonuclease subunit S
chromosome	NZ_CP046291.1	1390424	1391908	-			FOC20_RS06580	WP_196774220.1	494	type I restriction-modification system subunit M
chromosome	NZ_CP046291.1	1391914	1393413	-			FOC20_RS06585	WP_000172636.1	499	MULTISPECIES: type I restriction-modification system subunit M
chromosome	NZ_CP046291.1	1393711	1394694	+			FOC20_RS06590	WP_076728011.1	327	toll/interleukin-1 receptor domain-containing protein
chromosome	NZ_CP046291.1	1394771	1395079	+			FOC20_RS06595	WP_023245161.1	102	hypothetical protein
chromosome	NZ_CP046291.1	1395216	1396205	-			FOC20_RS06600	WP_077906211.1	329	restriction endonuclease
chromosome	NZ_CP046291.1	1396302	1399817	-			FOC20_RS06605	WP_080094967.1	1171	AAA domain-containing protein
chromosome	NZ_CP046291.1	1400896	1401204	-			FOC20_RS06615	WP_001199743.1	102	MULTISPECIES: CcdB family protein
chromosome	NZ_CP046291.1	1401207	1401446	-			FOC20_RS06620	WP_000016244.1	79	MULTISPECIES: type II toxin-antitoxin system CcdA family antitoxin
chromosome	NZ_CP046291.1	1401555	1401779	-			FOC20_RS06625	WP_031233173.1	74	"MULTISPECIES: ribbon-helix-helix protein, CopG family"
chromosome	NZ_CP046291.1	1402629	1404962	-			FOC20_RS06630	WP_006810290.1	777	MULTISPECIES: toprim domain-containing protein
chromosome	NZ_CP046291.1	1404977	1405300	-			FOC20_RS06635	WP_000842358.1	107	MULTISPECIES: DUF5375 family protein
chromosome	NZ_CP046291.1	1405297	1405521	-			FOC20_RS06640	WP_001014979.1	74	MULTISPECIES: hypothetical protein
chromosome	NZ_CP046291.1	1405521	1406069	-			FOC20_RS06645	WP_076728005.1	182	MULTISPECIES: host cell division inhibitor Icd-like protein
